,id,url,date,content,username,replyCount,retweetCount,likeCount,quoteCount,hashtags
611,1.12006E+18,https://twitter.com/jamescharles/status/1120061866758160384,2019-04-21 20:28:53+00:00,@JeffreeStar Ugh I cannot wait to try it as soon as I get home 🥺,jamescharles,32,205,15197,2,
612,1.11358E+18,https://twitter.com/jamescharles/status/1113584670854115328,2019-04-03 23:30:49+00:00,@JeffreeStar Oh I didn’t know I was coming over today! sounds lovely,jamescharles,597,1723,85627,89,
613,1.09217E+18,https://twitter.com/jamescharles/status/1092166268642254848,2019-02-03 21:01:44+00:00,@JeffreeStar no we dont omg,jamescharles,197,415,29190,11,
614,1.09143E+18,https://twitter.com/jamescharles/status/1091432817160945664,2019-02-01 20:27:16+00:00,@JeffreeStar @MorpheBrushes Wow I'm so happy for you omgigsuighsigs,jamescharles,77,389,27238,5,
615,1.0889E+18,https://twitter.com/jamescharles/status/1088901645663158278,2019-01-25 20:49:17+00:00,"RT to be the next video's sister shoutout!

MESSY MAKEUP TRIVIA ft. @JeffreeStar &amp; @GlamLifeGuru is now LIVE on my channel! ENJOY 😉☕️ https://t.co/qpwT26mSsG https://t.co/4NSukpUMaQ",jamescharles,539,7861,28028,460,
616,1.08827E+18,https://twitter.com/jamescharles/status/1088271143625261057,2019-01-24 03:03:54+00:00,@JeffreeStar She’s been better,jamescharles,85,318,23181,1,
617,1.08391E+18,https://twitter.com/jamescharles/status/1083909679237877760,2019-01-12 02:13:00+00:00,@JeffreeStar ohhh my god LMAOO,jamescharles,114,526,31428,8,
618,1.08282E+18,https://twitter.com/jamescharles/status/1082822889269649410,2019-01-09 02:14:29+00:00,@JeffreeStar Watch the video and find out SISTER,jamescharles,135,378,26685,1,
619,1.08282E+18,https://twitter.com/jamescharles/status/1082821993630593024,2019-01-09 02:10:55+00:00,@JeffreeStar ur kidding me,jamescharles,502,604,15790,37,
620,1.08126E+18,https://twitter.com/jamescharles/status/1081261755144327168,2019-01-04 18:51:05+00:00,@JeffreeStar It already is,jamescharles,123,296,15723,4,
621,1.08126E+18,https://twitter.com/jamescharles/status/1081260305253056517,2019-01-04 18:45:20+00:00,@JeffreeStar Congratulations sister I’m so proud of u 😭😍,jamescharles,56,343,24148,7,
622,1.0802E+18,https://twitter.com/jamescharles/status/1080197981259747329,2019-01-01 20:24:02+00:00,@JeffreeStar Imagine starting off your new year worrying about beauty drama and leaving negative comments 😬,jamescharles,195,729,31012,15,
623,1.08018E+18,https://twitter.com/jamescharles/status/1080179494344740864,2019-01-01 19:10:34+00:00,@Elishajohnson00 @JeffreeStar Watch the video,jamescharles,16,33,1422,1,
624,1.37081E+18,https://twitter.com/jamescharles/status/1370813806465585152,2021-03-13 19:07:34+00:00,@NikkieTutorials QUEEN,jamescharles,22,28,1726,1,
625,1.34909E+18,https://twitter.com/jamescharles/status/1349087033222778881,2021-01-12 20:13:08+00:00,hey @NikkieTutorials what's good 😤👊🏼 https://t.co/WTnABMQDQK,jamescharles,92,151,12859,5,
626,1.34108E+18,https://twitter.com/jamescharles/status/1341075812792070146,2020-12-21 17:39:24+00:00,So proud and excited for this!! @NikkieTutorials 🥰 https://t.co/93pQtCmUWJ,jamescharles,87,205,12375,9,
627,1.29221E+18,https://twitter.com/jamescharles/status/1292206163681918979,2020-08-08 21:08:52+00:00,@NikkieTutorials I’m so fucking glad you are okay 😭🙏🏻 I love you so so so so so much,jamescharles,15,92,9902,0,
628,1.23709E+18,https://twitter.com/jamescharles/status/1237085054418825216,2020-03-09 18:37:15+00:00,@NikkieTutorials ISN'T IT A ROLLERCOASTER?! LMAOOO I can't wait to see your look!!!,jamescharles,12,34,2211,0,
629,1.2357E+18,https://twitter.com/jamescharles/status/1235701434080870400,2020-03-05 22:59:14+00:00,@NikkieTutorials This is one of my favorite looks you’ve done 😍,jamescharles,9,23,1498,1,
630,1.22007E+18,https://twitter.com/jamescharles/status/1220072004864241664,2020-01-22 19:53:28+00:00,@NikkieTutorials @TheEllenShow You literally look perfect 😍,jamescharles,32,75,7312,3,
631,1.17331E+18,https://twitter.com/jamescharles/status/1173312073486356480,2019-09-15 19:06:12+00:00,SO PROUD OF U!! Congrats @NikkieTutorials this series is going to be EPIC 👏🏼💞 https://t.co/CVyHRNPVHa,jamescharles,39,121,5743,1,
632,1.16657E+18,https://twitter.com/jamescharles/status/1166568695231111169,2019-08-28 04:30:25+00:00,@NikkieTutorials my tall angel omg,jamescharles,11,41,3619,0,
633,1.15885E+18,https://twitter.com/jamescharles/status/1158852401161310208,2019-08-06 21:28:37+00:00,@NikkieTutorials CONGRATULATIONS BABE!!!!!!!!!!!,jamescharles,39,128,8570,6,
634,1.15162E+18,https://twitter.com/jamescharles/status/1151615593742655488,2019-07-17 22:12:08+00:00,@NikkieTutorials I’m so excited for this omg,jamescharles,12,38,2369,0,
635,1.10878E+18,https://twitter.com/jamescharles/status/1108778443888459776,2019-03-21 17:12:35+00:00,"@therealchrissiB @NikkieTutorials Every time this has happened, I filmed first but because of nikkie’s time zone, she posted 1st which leads to me getting comments like this. Nikkie is one of my fav creators and we both try to come up with original ideas &amp; she was kind enough to let me post first this time. No ☕️",jamescharles,11,15,833,2,
636,1.10876E+18,https://twitter.com/jamescharles/status/1108762046923833344,2019-03-21 16:07:26+00:00,@NikkieTutorials Love you sister,jamescharles,29,103,8478,1,
637,1.08811E+18,https://twitter.com/jamescharles/status/1088111559077961728,2019-01-23 16:29:46+00:00,@NikkieTutorials Hello answer my FaceTime,jamescharles,84,159,7238,13,
638,1.50743E+18,https://twitter.com/jamescharles/status/1507432157773381632,2022-03-25 19:00:07+00:00,"NEW VIDEO IS LIVE!!

Taking IMPOSSIBLE James Charles Quizzes! https://t.co/DjLy8ZBc35 https://t.co/H9dQEIFKiR",jamescharles,11,66,985,12,
639,1.3567E+18,https://twitter.com/jamescharles/status/1356695215130636288,2021-02-02 20:05:20+00:00,"RETWEET to be the next video's sister shoutout!

I BOUGHT THE WORST FAKE JAMES CHARLES MERCH! 🙄 My lawyers will be working OVERTIME after this one 😡https://t.co/Kup2OGIfnz https://t.co/GUMQzv1sts",jamescharles,303,1281,10279,93,
640,1.34263E+18,https://twitter.com/jamescharles/status/1342633209033535488,2020-12-26 00:47:56+00:00,"literally sobbing watching instagram stories and seeing tweets of kids opening james charles palettes today... it is insane to me that 2 years later, it can still put a smile on someone's face. thank you all",jamescharles,482,404,48823,52,
641,1.33939E+18,https://twitter.com/jamescharles/status/1339389496647852032,2020-12-17 01:58:35+00:00,MAKING JAMES CHARLES TRY A MEXICAN ANTOJITO WITH LAURA!! | Louie's Life https://t.co/YbRhK0bJxL via @YouTube,jamescharles,86,112,7680,5,
642,1.33674E+18,https://twitter.com/jamescharles/status/1336743970517393408,2020-12-09 18:46:12+00:00,The Dixie D'Amelio Show With James Charles https://t.co/zwq6jN6ubc via @YouTube,jamescharles,116,108,7730,14,
643,1.32988E+18,https://twitter.com/jamescharles/status/1329877411081506818,2020-11-20 20:00:57+00:00,"RETWEET to be the next video's sister shoutout!

REACTING TO JAMES CHARLES IMPRESSIONS 😐 Spoiler alert: most of them suck 💀  Enjoy LMAOO https://t.co/YcvBynefOj https://t.co/poAm4z0HCg",jamescharles,233,1218,11171,317,
644,1.32983E+18,https://twitter.com/jamescharles/status/1329834684142940161,2020-11-20 17:11:10+00:00,@offthetablewyou “Hi shisters James Charles here use code James for 50% off shisters oh my god yass!”,jamescharles,45,9,1047,6,
645,1.32766E+18,https://twitter.com/jamescharles/status/1327663513628602369,2020-11-14 17:23:43+00:00,@markiplier RIP military obstacle course with james charles &lt;/3 I’ll never forget that amazing (&amp; incredibly painful) day,jamescharles,154,229,21059,32,
646,1.32662E+18,https://twitter.com/jamescharles/status/1326621468768129025,2020-11-11 20:23:00+00:00,WE CAN'T BELIEVE JAMES CHARLES DID THIS AT COOLKICKS https://t.co/0r1iPrmtvO via @YouTube,jamescharles,117,88,7260,7,
647,1.32631E+18,https://twitter.com/jamescharles/status/1326307987212808193,2020-11-10 23:37:20+00:00,Opening Up About Relationships with James Charles - UNFILTERED #54 https://t.co/rN640YyLlQ via @YouTube,jamescharles,96,106,6279,7,
648,1.31211E+18,https://twitter.com/jamescharles/status/1312105952573714432,2020-10-02 19:03:31+00:00,"RETWEET to be the next video's sister shout!

NEW VIDEO! JAMES CHARLES TAKES A LIE DETECTOR TEST! I was not ready for these questions... 🤫https://t.co/5u6zUwtenW https://t.co/bHPCIYkR4P",jamescharles,230,1252,8219,92,
649,1.29435E+18,https://twitter.com/jamescharles/status/1294348144709210112,2020-08-14 19:00:20+00:00,"RETWEET to be the next video's sister shoutout!!

I BOUGHT FAKE JAMES CHARLES MERCH 💀😂 My lawyer is working overtime this month... https://t.co/NQ2GV54wgC https://t.co/fBaJ8cHv9K",jamescharles,285,1190,7821,130,
650,1.26858E+18,https://twitter.com/jamescharles/status/1268577198912335872,2020-06-04 16:15:47+00:00,@THEVIVIENNEUK the james charles palette is my personal fav,jamescharles,15,10,261,0,
651,1.26034E+18,https://twitter.com/jamescharles/status/1260338287094317056,2020-05-12 22:37:18+00:00,"@nBurd_ @ThatMumboJumbo Definitely to pay for a plot of land that when you make a map of the area, it’s the james charles palette 😌",jamescharles,17,13,1683,6,
652,1.23062E+18,https://twitter.com/jamescharles/status/1230617204887937025,2020-02-20 22:16:20+00:00,@TroyWD98 Road to 9999vr ft. James Charles,jamescharles,17,33,745,8,
653,1.21193E+18,https://twitter.com/jamescharles/status/1211934535232835584,2019-12-31 08:58:04+00:00,"while i'm at it, i understand that james charles straight boy punchlines are an easy way to get likes but i've had enough of the edited dms and fake dating app conversations. some of y'all are far too ugly to ever get my attention and lying for clout is even uglier. cut it out ✂️",jamescharles,683,938,34857,178,
654,1.20812E+18,https://twitter.com/jamescharles/status/1208121169041227776,2019-12-20 20:25:07+00:00,"RT to be the next video's sister shoutout!!

JAMES CHARLES ANSWERS THE WEB'S MOST SEARCHED QUESTIONS 😬 this is one of my fav video's we've done lol I really hope you guys like it :') https://t.co/C3eejNTDpE https://t.co/L5JAKyoBEi",jamescharles,151,971,4768,53,
655,1.19699E+18,https://twitter.com/jamescharles/status/1196985840649396224,2019-11-20 02:57:17+00:00,"If you've posted a James Charles Casting Call video, link it in the replies to this tweet so everyone can hype you up and check them out! :')",jamescharles,443,246,14030,25,
656,1.1853E+18,https://twitter.com/jamescharles/status/1185302303349202944,2019-10-18 21:11:05+00:00,just wait until the james charles x morphe extra large palette comes out... you guys are NOT ready.,jamescharles,531,670,26450,174,
657,1.1853E+18,https://twitter.com/jamescharles/status/1185301319759695872,2019-10-18 21:07:11+00:00,really excited to announce that next week i'll be launching a medium size james charles x morphe palette perfect for in between time when you're not traveling but also not at home!! it'll be sooooo good i've been working on it for the last 29 months so hope u enjoy,jamescharles,1271,1086,41087,538,
658,1.18485E+18,https://twitter.com/jamescharles/status/1184846007344881664,2019-10-17 14:57:56+00:00,"The James Charles x Morphe MINI collection is officially LIVE! 🌈💞 shop now and don't forget to use code ""JAMES"" for 10% off! ➡️ https://t.co/B06JduJ6u8 https://t.co/NM9nTSaI6P",jamescharles,311,491,8529,137,
659,1.1845E+18,https://twitter.com/jamescharles/status/1184498291037409280,2019-10-16 15:56:14+00:00,JAMES CHARLES X MORPHE MINI PALETTE &amp; EYE BRUSH SET LAUNCH TOMORROW! ⏰ Set your alarms for 8AM PST &amp; get ready to use code JAMES for 10% off for perfect glam on the go!! 🌈💕 https://t.co/RAGIVnKFVE,jamescharles,201,393,8834,123,
660,1.1828E+18,https://twitter.com/jamescharles/status/1182798949188395008,2019-10-11 23:23:39+00:00,JAMES CHARLES X MORPHE mini collection launches October 17th 💀🌈 makeup by @skulltress https://t.co/gdu49JL6V8,jamescharles,327,1414,24762,243,
661,1.18276E+18,https://twitter.com/jamescharles/status/1182758438893318144,2019-10-11 20:42:41+00:00,"JAMES CHARLES x MORPHE mini collection launches 10/17/19 💀💞 Mini palette has the same 39 beautiful pigmented shades, but half the size, with a mirror, and only $23 with code JAMES 💸 The mini palette &amp; brush set are perfect for glam on the go! 💨 https://t.co/al1geflzzB",jamescharles,317,808,11322,323,
662,1.18273E+18,https://twitter.com/jamescharles/status/1182733824024707072,2019-10-11 19:04:52+00:00,IT'S LIVEE!!! JAMES CHARLES x MORPHE PART 2 REVEAL! 🌈 https://t.co/Co2Oy2P2BV https://t.co/xnyrTqGBEH,jamescharles,693,910,12770,219,
663,1.16677E+18,https://twitter.com/jamescharles/status/1166771622629392384,2019-08-28 17:56:47+00:00,"I was watching the dance moms season finale last night and just noticed that during a fight, one of the moms angrily closed her james charles x morphe palette to emphasize her point hahahahaha go off ashley",jamescharles,222,1275,49542,45,
664,1.16216E+18,https://twitter.com/jamescharles/status/1162163626171486208,2019-08-16 00:46:15+00:00,@rachelcoxmua My username is jamescharles now :),jamescharles,6,6,72,0,
665,1.13293E+18,https://twitter.com/jamescharles/status/1132925772883083265,2019-05-27 08:25:27+00:00,@pewdiepie james charles does my makeup,jamescharles,1486,3449,79095,754,
666,1.10875E+18,https://twitter.com/jamescharles/status/1108747380067725312,2019-03-21 15:09:09+00:00,The James Charles x Morphe Palette + Brush set are OFFICIALLY back in stock! Shop now at https://t.co/B06JduJ6u8 and don’t forget to use code JAMES for 10% off! 🎨💞 https://t.co/xPtc0dUz0O,jamescharles,890,953,20020,277,
667,1.09934E+18,https://twitter.com/jamescharles/status/1099338938869661696,2019-02-23 16:03:22+00:00,FASHION TRANSFORMATION WITH JAMES CHARLES https://t.co/tQoQvauUkZ via @YouTube,jamescharles,154,472,14621,9,
668,1.09825E+18,https://twitter.com/jamescharles/status/1098252476229275650,2019-02-20 16:06:09+00:00,THE JAMES CHARLES X MORPHE PALETTE IS OFFICIALLY BACK IN STOCK! 🌈🎨 Shop now at https://t.co/4IB9IGhaRx and don’t forget to use code JAMES for 10% off your purchase!! 💸 https://t.co/9jqrMscWrE,jamescharles,1124,1141,21305,502,
669,1.0981E+18,https://twitter.com/jamescharles/status/1098098870045814784,2019-02-20 05:55:46+00:00,REMINDER THAT THE JAMES CHARLES X @MORPHEBRUSHES PALETTE RESTOCKS TOMORROW MORNING AT 8AM PST!! SET YOUR ALARMS &amp; DON’T FORGET TO USE CODE JAMES FOR 10% OFF 🌈🎨,jamescharles,441,1002,29084,181,
670,1.09657E+18,https://twitter.com/jamescharles/status/1096566078665154560,2019-02-16 00:25:01+00:00,THE JAMES CHARLES X MORPHE PALETTE will be restocking on FEBRUARY 20TH @ 8AM PST! 🌈🎨 Set your alarms &amp; get ready to use code JAMES for 10% off your purchase 💘 https://t.co/M9ZkmOqr4r https://t.co/77n3zK9YGb,jamescharles,723,1662,21294,512,
671,1.08319E+18,https://twitter.com/jamescharles/status/1083193806600564736,2019-01-10 02:48:22+00:00,James Charles Plays With Puppies While Answering Fan Questions https://t.co/XU5xCrEnfn via @YouTube,jamescharles,387,1153,27453,58,
672,1.24867E+18,https://twitter.com/TeawithMD/status/1248667783698604032,2020-04-10 17:42:53+00:00,#IamNotAVirus - A group of us physicians are speaking out against the xenophobia and racism that has caused verbal and physical attacks on Asians around the world during the #covid pandemic. Please stand with us to #washthehate. Put a stop to the bigotry. https://t.co/8mHnYbEfI8,TeawithMD,4,6,23,7,"['IamNotAVirus', 'covid', 'washthehate']"
673,1.2387E+18,https://twitter.com/TeawithMD/status/1238696385668501505,2020-03-14 05:20:06+00:00,"@DanielButlerMD We are moving majority of visits to virtual (telephone or video chat). Only emergent drug rashes, bullous diseases, and rule out melanoma are being seen. Canceling or rescheduling all other patients until April.",TeawithMD,1,1,4,0,
674,1.232E+18,https://twitter.com/TeawithMD/status/1231996596650303493,2020-02-24 17:37:32+00:00,@YAbdouMD I actually tried to help on a flight once and was told by the flight attendant that I can’t help unless I have proof that I’m an MD (meaning they wanted to see my medical license). I was SO confused. Does that happen to other docs who aren’t young looking Asian women like me?,TeawithMD,28,29,632,3,
675,1.18533E+18,https://twitter.com/LaraDevganMD/status/1185325693401481217,2019-10-18 22:44:02+00:00,From my IG story last week but great for the Twitterverse... I’ll add to this “don’t show them up” 🤦🏻‍♀️ https://t.co/sj3Strb2VU,LaraDevganMD,1,3,4,0,
676,1.13739E+18,https://twitter.com/LaraDevganMD/status/1137394333559246848,2019-06-08 16:21:55+00:00,A few reasons not to let dabblers stick sharp objects in your face. #plasticsurgery is real #medicine https://t.co/QiGt0s3x1w,LaraDevganMD,2,8,19,0,"['plasticsurgery', 'medicine']"
677,1.5343E+18,https://twitter.com/TonyYounMD/status/1534301371670880257,2022-06-07 22:28:47+00:00,I’m not a miracle worker https://t.co/UaskktfmTB,TonyYounMD,1,2,10,0,
678,1.52618E+18,https://twitter.com/TonyYounMD/status/1526184762871894023,2022-05-16 12:56:17+00:00,"Why explaining “calories in, calories out” doesn’t always work. https://t.co/cpQwxiluVB",TonyYounMD,1,2,12,0,
679,1.52225E+18,https://twitter.com/TonyYounMD/status/1522246206382092288,2022-05-05 16:05:52+00:00,"If you’re a woman who’s body is changing as you get older, please watch this https://t.co/M8CZl8hLTC",TonyYounMD,3,1,18,1,
680,1.5193E+18,https://twitter.com/TonyYounMD/status/1519302474338869248,2022-04-27 13:08:31+00:00,Only eating raw meat?! https://t.co/LyZPAUtN0K,TonyYounMD,1,1,8,1,
681,1.51859E+18,https://twitter.com/TonyYounMD/status/1518589043575042048,2022-04-25 13:53:36+00:00,Anyone else relate to this? https://t.co/Zay9zyHVHl,TonyYounMD,1,1,7,0,
