username,content,date,country,replyCount,retweetCount,likeCount,url,inference,verified,followersCount,id
glowcosmeticsug,rave about your love blue_heart for in no longer than 1 minute video and win wrapped_gift tag mention us use hashtag and win wrapped_gift dollar_banknote woman_dancing smiling_face_with_heart eye video with the highest view win smiling_face_with_heart eye,2022-08-21 08:25:11+00:00,Argentina,0,1,3,https://twitter.com/glowcosmeticsug/status/1561268163299475457,Neutral Sentiment,FALSE,29,757585d0
larlar427,two of my have photos of myself do you have a favorite share and tag me june 2010 sarah see photography leigh north carolina,2022-08-25 20:47:47+00:00,Mexico,0,0,0,https://twitter.com/larlar427/status/1562904593969090561,Neutral Sentiment,FALSE,133,50a75a62
themedshopin,venus max intensive moisturize cream believe severe dress visit or whatsapp 9889889659 tc,2022-07-27 09:34:24+00:00,Argentina,0,0,0,https://twitter.com/themedshopin/status/1552225884228427776,Neutral Sentiment,FALSE,24,97ad1ef1
breezeecoshop,best for your plant base dad,2022-06-15 06:29:11+00:00,Argentina,0,0,0,https://twitter.com/breezeecoshop/status/1536958983285751809,Neutral Sentiment,FALSE,8,f6fb80ff
pamdsouza16,buy now use my code justchillwithpam to save some code valid until 15th sept 2022,2022-08-22 15:07:43+00:00,Argentina,0,0,1,https://twitter.com/pamdsouza16/status/1561731852993454082,Neutral Sentiment,FALSE,1124,0ee8b7f9
yogkamAyurveda,daily health tip for skin care for pure ayurvedic products,2022-08-18 13:57:17+00:00,Argentina,0,0,0,https://twitter.com/yogkamAyurveda/status/1560264574405726210,Positive Sentiment,FALSE,62,88746307
idara_peniel,make in the image of god white_heart,2022-08-30 20:56:35+00:00,Argentina,1,0,3,https://twitter.com/idara_peniel/status/1564718750171074562,Neutral Sentiment,FALSE,6,9718979f
shuaibu_faiza,makeup by faeestouch lipstick book a session with us today overlie two_hearts smiling_face_with_hearts smiling_face_with_hearts,2022-08-01 21:15:12+00:00,Argentina,0,0,1,https://twitter.com/shuaibu_faiza/status/1554214184069599240,Neutral Sentiment,FALSE,2563,d9ddf456
Vancouverscape,australia s offer health and wellness products for the entire family,2022-08-30 22:10:02+00:00,Argentina,2,0,0,https://twitter.com/Vancouverscape/status/1564737235421114368,Neutral Sentiment,TRUE,10995,aa6471ae
TweetmeJordan,the higher the hair the closer to god or texas size hair jordan have the best hair in the 90 s and it still look really great joe learn from the best and jon s hair be so amaze he even have a live from his hair face_with_tears_of_joy you all be smiling_face_with_hearts,2022-08-29 16:05:41+00:00,Argentina,1,0,11,https://twitter.com/TweetmeJordan/status/1564283153514209283,Positive Sentiment,FALSE,1404,1c065536
tiiffxnyy,nothing a makeup transition cannot fix white_heart use eyeliner in doodle to create this look smiling_face_with_hearts,2022-08-23 19:48:29+00:00,Argentina,0,0,0,https://twitter.com/tiiffxnyy/status/1562164895331786752,Positive Sentiment,FALSE,13,41082f07
AfroCabello,at afrocabello we be commit to offer a wonderful haircare experience smiling_face_with_heart eye,2022-08-21 20:11:41+00:00,Argentina,0,0,1,https://twitter.com/AfroCabello/status/1561445957593694208,Neutral Sentiment,FALSE,612,8cedc1a5
tmj_IDP_retail,this job be now open at ultra beauty in coeur d alone id follow us and turn on mobile alert to hear about job like these as soon as they be post prestige beauty advisor,2022-08-30 21:15:55+00:00,Argentina,0,0,0,https://twitter.com/tmj_IDP_retail/status/1564723613172830208,Neutral Sentiment,FALSE,174,528ba72e
BluEdgeMediaTM,our digital artists team up with esteem ladder s art directors to create a visual for their renutriv diamond product our work properly portray luxury transformation and energy,2022-08-30 16:51:18+00:00,Argentina,0,0,1,https://twitter.com/BluEdgeMediaTM/status/1564657019663032320,Neutral Sentiment,FALSE,8,8d8bec70
binahamin,have a great time host free skin cancer screen at the this weekend special s o to dr party single from and dr puppet jolly from for volunteer their time,2022-08-04 00:30:35+00:00,Mexico,0,0,1,https://twitter.com/binahamin/status/1554988132734566400,Neutral Sentiment,FALSE,170,d5864f47
and_anay,do not forget to apply onscreen use regularly onscreen help prevent suburb skin cancer and premature age,2022-08-28 08:42:38+00:00,Argentina,0,0,0,https://twitter.com/and_anay/status/1563809268570419200,Positive Sentiment,FALSE,2,beed5ebe
jangquiaeo,visit the clinic for skin care ses para business ready na let,2022-01-03 09:51:15+00:00,Israel,0,1,0,https://twitter.com/jangquiaeo/status/1477940611533926403,Neutral Sentiment,FALSE,116,02f3a395
GlobaLOLation,get some so she can become a you think i that up note i do not that be a,2022-08-30 17:03:44+00:00,Argentina,0,0,0,https://twitter.com/GlobaLOLation/status/1564660150509633538,Neutral Sentiment,FALSE,13,825f375b
Sebastian_Kraft,so great to see a client get such a very valuable recognition for all the hard work the team s around the world put into make a stand out brand in the skin care industry go team go,2022-08-16 18:40:11+00:00,Argentina,0,0,0,https://twitter.com/Sebastian_Kraft/status/1559610991058485251,Neutral Sentiment,FALSE,110,0f915bef
RachelZoeB,our event manage retailer relationships start in one hour i hope i can see you there,2022-06-15 16:00:33+00:00,Argentina,0,0,1,https://twitter.com/RachelZoeB/status/1537102772079841285,Neutral Sentiment,FALSE,269,0ddbf110
Saptarishi011,spend hundreds,2022-08-22 05:30:25+00:00,Argentina,0,0,0,https://twitter.com/Saptarishi011/status/1561586567331790848,Neutral Sentiment,FALSE,59,df0e88b8
naturalthing__,every day all day healthy skin over perfect skin because even on your best days skin still have texture,2022-08-22 18:01:14+00:00,Argentina,0,0,0,https://twitter.com/naturalthing__/status/1561775518885617666,Positive Sentiment,FALSE,306,8e935988
GlowySk,try our must have clay mask and see the wonder of ultimate sincere unfold buy now,2022-08-30 06:56:07+00:00,Argentina,0,0,0,https://twitter.com/GlowySk/status/1564507239905239040,Positive Sentiment,FALSE,0,b7ea2a8a
PMCBangalore,we be here to take care of all your sincere need visit phoenix marketcity bengaluru to get amaze deal on the best sincere products,2022-08-05 11:52:55+00:00,Argentina,0,2,1,https://twitter.com/PMCBangalore/status/1555522232231018496,Positive Sentiment,FALSE,10735,aa4b1a0e
Drparthasarath1,here at drparthasarathi s asian hair amp skin clinic we provide the best skin tighten treatment facelift mainly improve skin brightness around the neck forehead and eye,2022-08-30 12:54:06+00:00,Argentina,0,0,0,https://twitter.com/Drparthasarath1/status/1564597328853585921,Neutral Sentiment,FALSE,48,9f10f4f5
Contentarcs,from world beard day to national men s groom day do you have the key date for male groom on your calendar read more backhand_index_pointing_right,2022-06-03 16:53:23+00:00,Argentina,0,1,3,https://twitter.com/Contentarcs/status/1532767415242838023,Neutral Sentiment,FALSE,260,d4b8dbd1
olreadydotin,gram in 10 minutes credit look for repute makeup artists for your big day sign up here for free makeup consultation and trials call 8699889901 to register as a makeup artist,2022-08-17 15:30:01+00:00,Argentina,0,0,0,https://twitter.com/olreadydotin/status/1559925522158628864,Neutral Sentiment,FALSE,1062,376084ef
NaturallyUnico1,mother s day special april 27th may 6th limit time hurry buy one lavender facial scrub and get one free as part of our mother s day promotion shop our online store,2022-05-05 19:05:15+00:00,Argentina,0,0,1,https://twitter.com/NaturallyUnico1/status/1522291351903219712,Neutral Sentiment,FALSE,1658,d1139640
evahairnyc,affordable i would pay high end price for _taylormargaret ig say it not us winning_face look for quality that will not hurt your wallet animals or the planet find today at your local orange_heart,2022-08-29 19:54:12+00:00,Argentina,0,0,1,https://twitter.com/evahairnyc/status/1564340663507877890,Positive Sentiment,FALSE,13762,a022d791
SkincareBentley,learn more about today check out our website,2022-08-30 21:07:00+00:00,Argentina,0,0,0,https://twitter.com/SkincareBentley/status/1564721368771735552,Neutral Sentiment,FALSE,12,b6f406d9
myhealthwisdom,sleek sellouts nerd_face order 12 modes laser plasma pen freckle mole dark spot part tag remove lcd tattoo removal tool face cleaner beauty skin care device at 61 87 from,2022-08-11 16:25:56+00:00,Argentina,0,0,0,https://twitter.com/myhealthwisdom/status/1557765267694014464,Neutral Sentiment,FALSE,31,1fc79a22
NudeHerbs,hibiscus hello spring the season when nudeherbs ingredients herbs amp flower be make by the mother nature hibiscus herb,2022-08-29 08:50:32+00:00,Argentina,0,0,1,https://twitter.com/NudeHerbs/status/1564173646410629120,Neutral Sentiment,FALSE,42,f894941c
VProfessional_,ride the wave of creativity with vega professional pro wave style create wonderful style from soft trust wave to classic finger wave with precision heat control and fritz control,2022-08-25 13:49:11+00:00,Argentina,0,0,0,https://twitter.com/VProfessional_/status/1562799251612397570,Neutral Sentiment,FALSE,9,d7665982
XCellR8_labs,the end of the week call for another weekly news round up what be be happen this week read now backhand_index_pointing_right,2022-07-08 08:15:45+00:00,Argentina,0,1,0,https://twitter.com/XCellR8_labs/status/1545320720976252928,Neutral Sentiment,FALSE,1090,dd09e456
Kates_Boutique,sip your way into spring with this new rooftop whisky series at qt auckland,2022-08-30 21:17:27+00:00,Argentina,0,0,0,https://twitter.com/Kates_Boutique/status/1564723998847602690,Neutral Sentiment,FALSE,198,1b15daa3
zobjobsGB,customer service specialist at dermalogica customer service specialistleatherheadPS18500 start salary with opportunity to increase through band,2022-07-23 19:38:30+00:00,Argentina,0,0,0,https://twitter.com/zobjobsGB/status/1550928360179736576,Neutral Sentiment,FALSE,1667,4243874d
Camelliaalise,spark vitamin c tangerine spark be an antioxidant just like the ones in your green smoother and superflous those be promote as absolute necessities to keep your body and skin healthy and thrive,2022-07-29 16:35:40+00:00,Argentina,0,0,0,https://twitter.com/Camelliaalise/status/1553056675610984448,Positive Sentiment,FALSE,478,6d0c5a9c
PdermaStore,3 afa amaze sincere line check_mark fas clarify gel cleaner 250ml check_mark fas restoration gel plus 30ml check_mark fas microdermabrasion polish 50ml,2022-08-18 10:30:14+00:00,Argentina,0,0,0,https://twitter.com/PdermaStore/status/1560212469758529537,Positive Sentiment,FALSE,82,d3a79107
SkinAesthetica,product of the week herb herb,2022-08-29 11:26:47+00:00,Argentina,0,0,0,https://twitter.com/SkinAesthetica/status/1564212967855603712,Neutral Sentiment,FALSE,268,1b10487d
WmStylish,if you ask me to recommend one eyebrows pencil i think geese press brow powder pen be ok light and easy to use but it be a little expensive grinding_face remember to use the 15 off code get15 link,2022-08-30 14:43:20+00:00,Argentina,0,0,0,https://twitter.com/WmStylish/status/1564624816413749260,Positive Sentiment,FALSE,5,20217859
Glambymoi,the shower cream be really a life changer it leave the body soft and hydrate,2022-08-30 18:02:31+00:00,France,0,0,1,https://twitter.com/Glambymoi/status/1564674943094329353,Positive Sentiment,FALSE,1052,3c874e87
LeThia58752245,month end offer hurry book an appointment backhand_index_pointing_right microblading micropigmentation backhand_index_pointing_right lip flush lip lightning backhand_index_pointing_right bb glow backhand_index_pointing_right aur medifacial,2022-07-28 13:15:44+00:00,Argentina,0,0,0,https://twitter.com/LeThia58752245/status/1552643971494858752,Neutral Sentiment,FALSE,1,0bce4364
AjahLip,it be the gloss for me spark spark spark spark kiss_mark shop a ja lip crime,2022-08-04 16:16:07+00:00,Mexico,1,1,1,https://twitter.com/AjahLip/status/1555226081585659906,Neutral Sentiment,FALSE,60,593bca1a
_SKINX,workout do not breakout,2022-08-24 07:19:52+00:00,Argentina,0,0,0,https://twitter.com/_SKINX/status/1562338890354044928,Neutral Sentiment,FALSE,712,19903f64
breazyslashes,dia de los muertos palette high pigmentation for beautiful cover and stylish look,2022-08-26 18:52:32+00:00,Argentina,0,0,1,https://twitter.com/breazyslashes/status/1563237977903763458,Positive Sentiment,FALSE,76,f68b7b85
skinovateskin,5 tip for clean skin get in touch with us for more detail for more info visit our website call us at 9999216566,2022-07-29 12:33:37+00:00,Argentina,0,0,0,https://twitter.com/skinovateskin/status/1552995760094195712,Positive Sentiment,FALSE,2,194f59bd
StarGemCosmetix,you know i have always live for green look face_healing but take my breath away with this look they do with their deadly sin cosmetics envy palette start products use black_heart yggdrasil sacred lash nascar green_heart air magic liner in shade,2022-08-30 18:13:13+00:00,Argentina,0,2,5,https://twitter.com/StarGemCosmetix/status/1564677635820642304,Positive Sentiment,FALSE,6186,abbb09c0
NasolaHQ,keep your skin bluish free for a brighter complexion with nasa koji acid soap wash your face and body with this soap and prepare to be blow away by the result visit,2022-08-30 21:31:02+00:00,Argentina,0,0,0,https://twitter.com/NasolaHQ/status/1564727416853069826,Positive Sentiment,FALSE,54,ba205a94
1KINGP,be an expression heart_exclamation y ll see it heart_on_fire remix with amp 2da globe_showing_Europe Africa crown,2022-08-30 21:38:38+00:00,Argentina,0,0,1,https://twitter.com/1KINGP/status/1564729330156044292,Neutral Sentiment,FALSE,1230,5b5cd929
ThePlantscience,natural glow from within gem_stone bangalore india,2022-08-23 11:38:30+00:00,Argentina,0,0,0,https://twitter.com/ThePlantscience/status/1562041588133625856,Neutral Sentiment,FALSE,235,d79df6eb
BibaGirrrl,good hair day i be love the chi haircare products that i have up on my von website woman_tipping_hand_light_skin_tone,2022-08-27 12:00:14+00:00,Argentina,0,0,0,https://twitter.com/BibaGirrrl/status/1563496606691115010,Neutral Sentiment,FALSE,1476,fc5766be
StrunzThorsten,the first picture and a new charter ig thorstenfotografie,2022-06-01 05:20:27+00:00,United Kingdom,0,0,0,https://twitter.com/StrunzThorsten/status/1531868255870148608,Neutral Sentiment,FALSE,15,9d58c8f6
BubsEyes,thank you in trust in my craft green_heart,2022-07-22 23:19:21+00:00,Argentina,0,0,0,https://twitter.com/BubsEyes/status/1550621549165674498,Neutral Sentiment,FALSE,478,fde5aff0
BongBongIloilo,let us have a h fire t shower together,2022-04-22 12:57:06+00:00,Israel,0,0,2,https://twitter.com/BongBongIloilo/status/1517487660897828864,Neutral Sentiment,FALSE,126,64c19ad1
ReenaKami,do take care of skin to delay the age process old_woman woman_getting_massage,2022-08-26 06:51:32+00:00,Argentina,0,1,1,https://twitter.com/ReenaKami/status/1563056533143187457,Neutral Sentiment,FALSE,147,7db47b54
EssenceBeautyz,4b 4c afro link curly clip in human hair extensions 100 mongolia virgin hair human hair natural black clip ins bundle youmay,2022-08-24 19:27:01+00:00,Argentina,0,1,3,https://twitter.com/EssenceBeautyz/status/1562521883274510339,Neutral Sentiment,FALSE,15,e249f3a9
